Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, fixed, X, Y 
4/3/2020,, 47, CONDUCTOR, BERNABE RIVERA, URBANA    , HERIDO LEVE, DESPISTE, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 10, ARTIGAS, ARTIGAS, MOTO, 1, 551975, 6636185 
4/3/2020,, SIN DATOS, CONDUCTOR, AVENIDA DE LAS LEYES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 10, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574420, 6138800 
4/3/2020,, 50, CONDUCTOR, AVENIDA DE LAS LEYES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 10, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574420, 6138800 
4/3/2020,, 76, PASAJERO, AVENIDA DE LAS LEYES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 10, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574420, 6138800 
4/3/2020,, 66, CONDUCTOR, DAVID EVANS, URBANA    , HERIDO GRAVE, CAÍDA, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 10, COLONIA, CONCHILLAS, MOTO, 1, 404735, 6219170 
4/3/2020,, 44, CONDUCTOR, DIECIOCHO DE JULIO, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 10, SORIANO, MERCEDES, AUTO, 1, 403915, 6320540 
4/3/2020,, 76, PEATÓN, DIECIOCHO DE JULIO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 10, SORIANO, MERCEDES, SIN DATOS, 1, 403915, 6320540 
4/3/2020,, SIN DATOS, PEATÓN, JUAN BENITO BLANCO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 11, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 578170, 6136595 
4/3/2020,, 19, CONDUCTOR, JUAN BENITO BLANCO, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 11, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578170, 6136595 
4/3/2020,, 27, CONDUCTOR, AV. FRANCISCO SALAZAR, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 11, MALDONADO, PUNTA DEL ESTE, AUTO, 1, 688425, 6130290 
4/3/2020,, 40, CONDUCTOR, COSTA RICA, URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 12, PAYSANDU, NUEVO PAYSANDU, SIN DATOS, 1, 399165, 6428430 
4/3/2020,, 46, CONDUCTOR, COSTA RICA, URBANA    , ILESO, DESPISTE, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 12, PAYSANDU, NUEVO PAYSANDU, MOTO, 1, 399165, 6428430 
4/3/2020,, 33, CONDUCTOR, AVENIDA ITALIA, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 12, PAYSANDU, CHACRAS DE PAYSANDU, MOTO, 1, 401320, 6423265 
4/3/2020,, 37, CONDUCTOR, AVENIDA ITALIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 12, PAYSANDU, CHACRAS DE PAYSANDU, CAMION, 1, 401320, 6423265 
4/3/2020,, SIN DATOS, CONDUCTOR, CELEDONIO ROJAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 12, RIVERA, RIVERA, AUTO, 1, 637590, 6582660 
4/3/2020,, 27, PASAJERO, CELEDONIO ROJAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 12, RIVERA, RIVERA, MOTO, 1, 637590, 6582660 
3/3/2020,, 49, CONDUCTOR, PARALELA NORTE DE AV GIANNATTASIO ENTRE ALMENARA Y AV BECÚ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 14, CANELONES, LAGOMAR, AUTO, 1, 592170, 6144995 
3/3/2020,, 59, CONDUCTOR, PARALELA NORTE DE AV GIANNATTASIO ENTRE ALMENARA Y AV BECÚ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 14, CANELONES, LAGOMAR, MOTO, 1, 592170, 6144995 
4/3/2020,, 49, CONDUCTOR, DOCTOR FRANCISCO SOCA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, FEMENINO, 8, CANELONES, CANELONES, MOTO, 1, 565700, 6179645 
4/3/2020,, 68, CONDUCTOR, DOCTOR FRANCISCO SOCA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 8, CANELONES, CANELONES, AUTO, 1, 565700, 6179645 
4/3/2020,, 33, CONDUCTOR, SANTA TERESA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 12, MALDONADO, MALDONADO, MOTO, 1, 686985, 6135320 
4/3/2020,, 59, CONDUCTOR, SANTA TERESA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 12, MALDONADO, MALDONADO, BICICLETA, 1, 686985, 6135320 
4/3/2020,, 38, CONDUCTOR, MIGUELETE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 574765, 6138210 
4/3/2020,, 54, CONDUCTOR, MIGUELETE, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574765, 6138210 
4/3/2020,, 0, PASAJERO, NO SE INGRESO, SUBURBANA , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 12, CANELONES, SIN DATOS, AUTO, 1, 601535, 6174415 
4/3/2020,, 29, CONDUCTOR, NO SE INGRESO, SUBURBANA , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 12, CANELONES, SIN DATOS, AUTO, 1, 601535, 6174415 
4/3/2020,, 3, PASAJERO, NO SE INGRESO, SUBURBANA , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 12, CANELONES, SIN DATOS, AUTO, 1, 601535, 6174415 
4/3/2020,, 21, CONDUCTOR, AV. ARGENTINA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 11, CANELONES, PARQUE DEL PLATA, MOTO, 1, 618190, 6153605 
4/3/2020,, 78, CONDUCTOR, AV. ARGENTINA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 11, CANELONES, PARQUE DEL PLATA, AUTO, 1, 618190, 6153605 
4/3/2020,, 22, CONDUCTOR, DOCTOR NICOLAS CASATROJA, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 14, DURAZNO, DURAZNO, MOTO, 1, 545985, 6305080 
4/3/2020,, 44, CONDUCTOR, HERMANO DAMASCENO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574370, 6137885 
4/3/2020,, 45, CONDUCTOR, HERMANO DAMASCENO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 574370, 6137885 
4/3/2020,, 25, CONDUCTOR, REPUBLICA ARGENTINA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 12, PAYSANDU, PAYSANDU, MOTO, 1, 399940, 6423550 
4/3/2020,, 64, CONDUCTOR, REPUBLICA ARGENTINA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 12, PAYSANDU, PAYSANDU, AUTO, 1, 399940, 6423550 
4/3/2020,, 18, CONDUCTOR, AVENIDA MANUEL PATULE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 13, SALTO, SALTO, MOTO, 1, 409290, 6524710 
4/3/2020,, 46, CONDUCTOR, AVENIDA MANUEL PATULE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 13, SALTO, SALTO, AUTO, 1, 409290, 6524710 
4/3/2020,, 28, CONDUCTOR, COSTANERA, URBANA    , ILESO, ATROPELLO DE ANIMALES, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 10, COLONIA, COLONIA DEL SACRAMENTO, AUTO, 1, 422075, 6187405 
4/3/2020,, 18, CONDUCTOR, DRAGONES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 572135, 6141160 
4/3/2020,, 56, CONDUCTOR, DRAGONES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 572135, 6141160 
4/3/2020,, 43, PEATÓN, SAN JOSE, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 9, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 574420, 6137035 
4/3/2020,, SIN DATOS, CONDUCTOR, SAN JOSE, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 9, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574420, 6137035 
4/3/2020,, 24, CONDUCTOR, NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 14, COLONIA, SIN DATOS, AUTO, 1, 440790, 6237845 
4/3/2020,, 31, CONDUCTOR, JUAN MANUEL BLANES, SUBURBANA , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 13, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575645, 6136920 
4/3/2020,, 69, PASAJERO, JUAN MANUEL BLANES, SUBURBANA , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 13, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575645, 6136920 
4/3/2020,, 34, CONDUCTOR, ARTURO CERVIÑO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 11, RIVERA, RIVERA, AUTO, 1, 639135, 6578780 
4/3/2020,, 43, CONDUCTOR, ARTURO CERVIÑO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 11, RIVERA, RIVERA, SIN DATOS, 1, 639135, 6578780 
4/3/2020,, 21, CONDUCTOR, TOMAS GOMENSORO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, FEMENINO, 13, SORIANO, MERCEDES, MOTO, 1, 404510, 6320665 
4/3/2020,, 46, CONDUCTOR, TOMAS GOMENSORO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 13, SORIANO, MERCEDES, AUTO, 1, 404510, 6320665 
4/3/2020,, 20, CONDUCTOR, ALBERTO CARACARA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 15, MALDONADO, MALDONADO, MOTO, 1, 688290, 6136355 
4/3/2020,, SIN DATOS, CONDUCTOR, ALBERTO CARACARA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 15, MALDONADO, MALDONADO, AUTO, 1, 688290, 6136355 
4/3/2020,, 50, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 13, LAVALLEJA, MINAS, MOTO, 1, 661470, 6196920 
4/3/2020,, 24, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 13, LAVALLEJA, MINAS, MOTO, 1, 661470, 6196920 
4/3/2020,, 38, CONDUCTOR, RUTA 8 Y CAMINO CAMPANERO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 14, LAVALLEJA, SIN DATOS, MOTO, 1, 666010, 6195440 
4/3/2020,, 47, CONDUCTOR, RUTA 8 Y CAMINO CAMPANERO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 14, LAVALLEJA, SIN DATOS, MOTO, 1, 666010, 6195440 
4/3/2020,, 42, CONDUCTOR, JOAQUIN SUAREZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 15, SALTO, SALTO, AUTO, 1, 407930, 6527045 
4/3/2020,, 59, CONDUCTOR, JOAQUIN SUAREZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 15, SALTO, SALTO, AUTO, 1, 407930, 6527045 
4/3/2020,, 19, CONDUCTOR, CERRO COLORADO , URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 15, MALDONADO, CERRO PELADO, MOTO, 1, 685005, 6137895 
4/3/2020,, 54, CONDUCTOR, A. ZORRILLA DE SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 14, SAN JOSE, SAN JOSE DE MAYO, AUTO, 1, 526545, 6200515 
4/3/2020,, 28, CONDUCTOR, A. ZORRILLA DE SAN MARTIN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 14, SAN JOSE, SAN JOSE DE MAYO, MOTO, 1, 526545, 6200515 
4/3/2020,, 62, PASAJERO, A. ZORRILLA DE SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 14, SAN JOSE, SAN JOSE DE MAYO, AUTO, 1, 526545, 6200515 
3/3/2020,, 24, CONDUCTOR, AVENIDA OCHO DE OCTUBRE, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO, 19, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 576835, 6139045 
4/3/2020,, 42, CONDUCTOR, NO SE INGRESO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 13, CANELONES, PARADA CABRERA, CAMION, 1, 568320, 6168075 
4/3/2020,, 67, CONDUCTOR, NO SE INGRESO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 13, CANELONES, PARADA CABRERA, AUTO, 1, 568320, 6168075 
4/3/2020,, 26, CONDUCTOR, CAMINO DIONISIOS, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 8, MONTEVIDEO, SIN DATOS, AUTO, 1, 583450, 6144890 
4/3/2020,, 47, CONDUCTOR, RINCON, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 16, MALDONADO, MALDONADO, AUTO, 1, 686790, 6135525 
4/3/2020,, 37, CONDUCTOR, RINCON, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 16, MALDONADO, MALDONADO, AUTO, 1, 686790, 6135525 
4/3/2020,, 54, PASAJERO, RINCON, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 16, MALDONADO, MALDONADO, AUTO, 1, 686790, 6135525 
4/3/2020,, 33, CONDUCTOR, AVENIDA MILLAN, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573400, 6142810 
4/3/2020,, 35, CONDUCTOR, GALICIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574235, 6137750 
4/3/2020,, 20, CONDUCTOR, DOCTOR E. PENZA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 17, DURAZNO, DURAZNO, MOTO, 1, 543840, 6306005 
4/3/2020,, 43, PASAJERO, DOCTOR E. PENZA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 17, DURAZNO, DURAZNO, MOTO, 1, 543840, 6306005 
4/3/2020,, 42, CONDUCTOR, DOCTOR E. PENZA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 17, DURAZNO, DURAZNO, MOTO, 1, 543840, 6306005 
4/3/2020,, 63, CONDUCTOR, CARLOS ROXLO, RURAL     , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 19, CANELONES, BELLO HORIZONTE, MOTO, 1, 623125, 6153105 
4/3/2020,, 22, CONDUCTOR, J. DELGADO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 16, SALTO, SALTO, MOTO, 1, 407730, 6527350 
4/3/2020,, 16, PASAJERO, J. DELGADO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 16, SALTO, SALTO, MOTO, 1, 407730, 6527350 
4/3/2020,, 59, CONDUCTOR, J. DELGADO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 16, SALTO, SALTO, AUTO, 1, 407730, 6527350 
4/3/2020,, 30, CONDUCTOR, TOMAS GOMENSORO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 14, SORIANO, MERCEDES, AUTO, 1, 404575, 6320370 
4/3/2020,, 63, CONDUCTOR, TOMAS GOMENSORO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 14, SORIANO, MERCEDES, AUTO, 1, 404575, 6320370 
4/3/2020,, 50, CONDUCTOR, NO SE INGRESO, RURAL     , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 18, DURAZNO, SIN DATOS, CAMION, 1, 550110, 6340475 
4/3/2020,, 16, PASAJERO, CEBALLOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 16, RIVERA, RIVERA, OMNIBUS, 1, 639855, 6580865 
4/3/2020,, 40, CONDUCTOR, CEBALLOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 16, RIVERA, RIVERA, OMNIBUS, 1, 639855, 6580865 
4/3/2020,, 57, CONDUCTOR, CEBALLOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 16, RIVERA, RIVERA, OMNIBUS, 1, 639855, 6580865 
4/3/2020,, 31, CONDUCTOR, AVENIDA DOCTOR BALTASAR BRUM, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 18, COLONIA, COLONIA DEL SACRAMENTO, AUTO, 1, 422990, 6186210 
4/3/2020,, 30, CONDUCTOR, AVENIDA DOCTOR BALTASAR BRUM, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 18, COLONIA, COLONIA DEL SACRAMENTO, OMNIBUS, 1, 422990, 6186210 
4/3/2020,, 20, PASAJERO, CAMINO MALDONADO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579825, 6143370 
4/3/2020,, 41, CONDUCTOR, CAMINO MALDONADO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 579825, 6143370 
4/3/2020,, 46, CONDUCTOR, CAMINO MALDONADO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579825, 6143370 
4/3/2020,, SIN DATOS, CONDUCTOR, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 19, SAN JOSE, ECILDA PAULLIER, MOTO, 1, 495380, 6198000 
4/3/2020,, 55, CONDUCTOR, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 19, SAN JOSE, ECILDA PAULLIER, MOTO, 1, 495380, 6198000 
4/3/2020,, 37, CONDUCTOR, NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 18, COLONIA, SIN DATOS, AUTO, 1, 448740, 6231990 
4/3/2020,, 35, CONDUCTOR, BELLA UNION, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 17, ARTIGAS, ARTIGAS, AUTO, 1, 550035, 6635620 
4/3/2020,, 64, CONDUCTOR, BELLA UNION, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 17, ARTIGAS, ARTIGAS, BICICLETA, 1, 550035, 6635620 
4/3/2020,, 31, PEATÓN, FRANCISCO PIRIA, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 20, MALDONADO, PIRIAPOLIS, SIN DATOS, 1, 657890, 6140195 
4/3/2020,, SIN DATOS, CONDUCTOR, FRANCISCO PIRIA, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 20, MALDONADO, PIRIAPOLIS, AUTO, 1, 657890, 6140195 
4/3/2020,, 37, CONDUCTOR, COLONIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 19, CANELONES, SIN DATOS, MOTO, 1, 572085, 6155945 
4/3/2020,, 44, CONDUCTOR, COLONIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 19, CANELONES, SIN DATOS, AUTO, 1, 572085, 6155945 
4/3/2020,, 54, CONDUCTOR, NO SE INGRESO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 18, CANELONES, SIN DATOS, MOTO, 1, 601785, 6151285 
4/3/2020,, 48, CONDUCTOR, NO SE INGRESO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 18, CANELONES, SIN DATOS, MOTO, 1, 601785, 6151285 
4/3/2020,, 79, CONDUCTOR, JOAQUIN NUÑEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 21, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576775, 6135330 
4/3/2020,, 38, CONDUCTOR, JOAQUIN NUÑEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 576775, 6135330 
4/3/2020,, 23, CONDUCTOR, BOULEVARD ESPAÑA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 576320, 6136565 
